Link,carrier,p_nom_opt,p_nom,p_nom_max,p_nom_extendable,active
PCI-9.25-02-reversed,H2 pipeline,15219.0,15219.0,inf,False,True
PCI-11.3-03-reversed,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.3-04-reversed,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.3-05-reversed,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.2-08-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-10-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-11-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
BG offshore 0 co2 stored pipeline-2040,CO2 pipeline,25.086297401223028,25.086297401223028,inf,False,True
GBD offshore 0 co2 stored pipeline-2040,CO2 pipeline,4516.924248250155,4516.924248250155,inf,False,True
GBE offshore 0 co2 stored pipeline-2040,CO2 pipeline,655.8252034209996,655.8252034209996,inf,False,True
GBE offshore 1 co2 stored pipeline-2040,CO2 pipeline,750.5173073311863,750.5173073311863,inf,False,True
GBF offshore 0 co2 stored pipeline-2040,CO2 pipeline,1426.5031414727814,1426.5031414727814,inf,False,True
GBH offshore 0 co2 stored pipeline-2040,CO2 pipeline,12427.126804378147,12427.126804378147,inf,False,True
GBL offshore 0 co2 stored pipeline-2040,CO2 pipeline,115.79125481781166,115.79125481781166,inf,False,True
GBM offshore 0 co2 stored pipeline-2040,CO2 pipeline,13357.647116725506,13357.647116725506,inf,False,True
GR5 offshore 0 co2 stored pipeline-2040,CO2 pipeline,148.40196917974453,148.40196917974453,inf,False,True
NL3 offshore 0 co2 stored pipeline-2040,CO2 pipeline,44.749707197317846,44.749707197317846,inf,False,True
NL3 offshore 1 co2 stored pipeline-2040,CO2 pipeline,16.360892687576925,16.360892687576925,inf,False,True
NO0A offshore 0 co2 stored pipeline-2040,CO2 pipeline,410.1416897961302,410.1416897961302,inf,False,True
BG offshore 0 co2 stored pipeline-2030,CO2 pipeline,18.26498529186389,18.26498529186389,inf,False,True
GBD offshore 0 co2 stored pipeline-2030,CO2 pipeline,231.76305170754884,231.76305170754884,inf,False,True
GBF offshore 0 co2 stored pipeline-2030,CO2 pipeline,124.86407738901745,124.86407738901745,inf,False,True
GBH offshore 0 co2 stored pipeline-2030,CO2 pipeline,112.48182083874917,112.48182083874917,inf,False,True
GBM offshore 0 co2 stored pipeline-2030,CO2 pipeline,12.88224811600347,12.88224811600347,inf,False,True
