Link,carrier,p_nom_opt,p_nom,p_nom_max,p_nom_extendable,active
H2 pipeline HU -> SI0-2040,H2 pipeline,0.020957676127751946,0.0,inf,True,True
H2 pipeline HU -> SK0-2040,H2 pipeline,232.72661144803348,0.0,inf,True,True
H2 pipeline ITC -> ITH-2040,H2 pipeline,873.019127986981,0.0,inf,True,True
H2 pipeline ITC -> ITI-2040,H2 pipeline,0.2506018280878367,0.0,inf,True,True
H2 pipeline ITF -> ME0-2040,H2 pipeline,173.2331886023732,0.0,inf,True,True
H2 pipeline ITG2 -> ITI-2040,H2 pipeline,1013.9195062133905,0.0,inf,True,True
H2 pipeline ITH -> SI0-2040,H2 pipeline,37.08183212135738,0.0,inf,True,True
H2 pipeline LT0 -> PL6-2040,H2 pipeline,0.048337781575287724,0.0,inf,True,True
H2 pipeline LT0 -> SE2-2040,H2 pipeline,0.09079452949448344,0.0,inf,True,True
H2 pipeline ME0 -> RS-2040,H2 pipeline,0.6061951640915808,0.0,inf,True,True
H2 pipeline ME0 -> XK-2040,H2 pipeline,49.84541638326192,0.0,inf,True,True
H2 pipeline MK0 -> RS-2040,H2 pipeline,0.251394197928229,0.0,inf,True,True
H2 pipeline MK0 -> XK-2040,H2 pipeline,38.61718604252077,0.0,inf,True,True
H2 pipeline NL1 -> NO09-2040,H2 pipeline,0.02286786920458778,0.0,inf,True,True
H2 pipeline NL2 -> NL3-2040,H2 pipeline,0.15227659933772714,0.0,inf,True,True
H2 pipeline NO02 -> NO08-2040,H2 pipeline,23.625132039573437,0.0,inf,True,True
H2 pipeline NO02 -> NO0A-2040,H2 pipeline,225.8007869899855,0.0,inf,True,True
H2 pipeline NO06 -> NO07-2040,H2 pipeline,0.030110445729216517,0.0,inf,True,True
H2 pipeline NO06 -> NO0A-2040,H2 pipeline,0.7267276538712208,0.0,inf,True,True
H2 pipeline NO06 -> SE3-2040,H2 pipeline,738.4842690856284,0.0,inf,True,True
H2 pipeline NO07 -> SE3-2040,H2 pipeline,0.020652531193720756,0.0,inf,True,True
H2 pipeline NO08 -> NO09-2040,H2 pipeline,0.2466659168633812,0.0,inf,True,True
H2 pipeline NO08 -> NO0A-2040,H2 pipeline,11.895212307686378,0.0,inf,True,True
H2 pipeline NO08 -> SE2-2040,H2 pipeline,0.026276573506139354,0.0,inf,True,True
